course_link,canale,date_year,year,language,course_id,course_name,semester,professors,faculty
/cattedreonline/corso/694/D/3GSLMBASE/2024,D,2024,2,Italiano,694,"Diritto Internazionale",I Semestre,"Pietro Pustorino","Giurisprudenza"
/cattedreonline/corso/694/E/3GSLMBASE/2024,E,2024,2,Italiano,694,"Diritto Internazionale",I Semestre,"Christopher Michaelsen","Giurisprudenza"
/cattedreonline/corso/894/0/3GSLMDZ/2024,0,2024,5,Italiano,894,"Diritto Internazionale Penale",I Semestre,"Rosario Salvatore Aitala / Marina Mancini","Giurisprudenza"
/cattedreonline/corso/693/A/3GSLMBASE/2024,A,2024,3,Italiano,693,"Diritto Penale 1",I Semestre,"Francesca Minerva / Paola Severino","Giurisprudenza"
/cattedreonline/corso/693/B/3GSLMBASE/2024,B,2024,3,Italiano,693,"Diritto Penale 1",I Semestre,"Antonino Gullo","Giurisprudenza"
/cattedreonline/corso/693/C/3GSLMBASE/2024,C,2024,3,Italiano,693,"Diritto Penale 1",I Semestre,"Maurizio Bellacosa","Giurisprudenza"
/cattedreonline/corso/693/D/3GSLMBASE/2024,D,2024,3,Italiano,693,"Diritto Penale 1",I Semestre,"Rossella Sabia","Giurisprudenza"
/cattedreonline/corso/933/A/3GSLMBASE/2024,A,2024,3,Italiano,933,"Diritto Penale 2",II Semestre,"Francesca Minerva / Paola Severino","Giurisprudenza"
/cattedreonline/corso/933/B/3GSLMBASE/2024,B,2024,3,Italiano,933,"Diritto Penale 2",II Semestre,"Antonino Gullo","Giurisprudenza"
/cattedreonline/corso/933/C/3GSLMBASE/2024,C,2024,3,Italiano,933,"Diritto Penale 2",II Semestre,"Maurizio Bellacosa","Giurisprudenza"
/cattedreonline/corso/933/D/3GSLMBASE/2024,D,2024,3,Italiano,933,"Diritto Penale 2",II Semestre,"Enrico Gallucci / Maria Novella Masullo","Giurisprudenza"
/cattedreonline/corso/S89/0/3GSLMDP/2024,0,2024,5,Italiano,S89,"Diritto Penale Del Lavoro",I Semestre,"Rocco Blaiotta","Giurisprudenza"
/cattedreonline/corso/A24/0/3GSLMDP/2024,0,2024,5,Italiano,A24,"Diritto Penale Dell'ambiente",I Semestre,"Maurizio Bellacosa / Cristiano Cupelli","Giurisprudenza"
/cattedreonline/corso/M339/0/3GSLMDN/2024,0,2024,5,Italiano,M339,"Diritto Penale Dell'economia",II Semestre,"Antonino Gullo","Giurisprudenza"
/cattedreonline/corso/674/A/1EEL2BASE/2024,A,2024,1,Italiano,674,"Diritto Privato",I Semestre,"Alessandro Palmieri / Roberto Pardolesi","Economia e management"
/cattedreonline/corso/674/B/1EEL2BASE/2024,B,2024,1,Italiano,674,"Diritto Privato",I Semestre,"Valerio Di Gravio","Economia e management"
/cattedreonline/corso/674/C/1EEL2BASE/2024,C,2024,1,Italiano,674,"Diritto Privato",I Semestre,"Francesco Di Ciommo","Economia e management"
/cattedreonline/corso/674/D/1EEL2BASE/2024,D,2024,1,Italiano,674,"Diritto Privato",I Semestre,"Silvio Martuccelli / Massimo Proto","Economia e management"
/cattedreonline/corso/674/E/1EEL2BASE/2024,E,2024,1,Italiano,674,"Diritto Privato",I Semestre,"Onofrio Troiano","Economia e management"
/cattedreonline/corso/674/F/1EEL2BASE/2024,F,2024,1,Italiano,674,"Diritto Privato",I Semestre,"Giorgio Lener","Economia e management"
/cattedreonline/corso/253/A/3GSLMBASE/2024,A,2024,1,Italiano,253,"Diritto Privato 1",II Semestre,"Silvio Martuccelli","Giurisprudenza"
/cattedreonline/corso/253/B/3GSLMBASE/2024,B,2024,1,Italiano,253,"Diritto Privato 1",II Semestre,"Attilio Zimatore","Giurisprudenza"
/cattedreonline/corso/253/C/3GSLMBASE/2024,C,2024,1,Italiano,253,"Diritto Privato 1",II Semestre,"Massimo Proto","Giurisprudenza"
/cattedreonline/corso/253/D/3GSLMBASE/2024,D,2024,1,Italiano,253,"Diritto Privato 1",II Semestre,"Mauro Orlandi","Giurisprudenza"
/cattedreonline/corso/804/A/3GSLMBASE/2024,A,2024,2,Italiano,804,"Diritto Privato 2",I Semestre,"Silvio Martuccelli","Giurisprudenza"
/cattedreonline/corso/804/B/3GSLMBASE/2024,B,2024,2,Italiano,804,"Diritto Privato 2",I Semestre,"Attilio Zimatore","Giurisprudenza"
/cattedreonline/corso/804/C/3GSLMBASE/2024,C,2024,2,Italiano,804,"Diritto Privato 2",I Semestre,"Massimo Proto","Giurisprudenza"
/cattedreonline/corso/804/D/3GSLMBASE/2024,D,2024,2,Italiano,804,"Diritto Privato 2",I Semestre,"Mauro Orlandi","Giurisprudenza"
/cattedreonline/corso/340/A/3GSLMBASE/2024,A,2024,4,Italiano,340,"Diritto Privato Comparato",I Semestre,"Barbara Santa De Donno / Livia Ventura","Giurisprudenza"
/cattedreonline/corso/340/B/3GSLMBASE/2024,B,2024,4,Italiano,340,"Diritto Privato Comparato",I Semestre,"Barbara Santa De Donno / Livia Ventura","Giurisprudenza"
/cattedreonline/corso/340/C/3GSLMBASE/2024,C,2024,4,Italiano,340,"Diritto Privato Comparato",I Semestre,"Domenico Benincasa / Livia Ventura","Giurisprudenza"
/cattedreonline/corso/340/D/3GSLMBASE/2024,D,2024,4,Italiano,340,"Diritto Privato Comparato",I Semestre,"Livia Ventura","Giurisprudenza"
/cattedreonline/corso/340/E/3GSLMBASE/2024,E,2024,4,Italiano,340,"Diritto Privato Comparato",I Semestre,"Eugenio Ruggiero","Giurisprudenza"
/cattedreonline/corso/M341/0/3GSLMDA/2024,0,2024,4,Italiano,M341,"Diritto Processuale Amministrativo",II Semestre,"Salvatore Alberto Romano","Giurisprudenza"
/cattedreonline/corso/180/A/3GSLMBASE/2024,A,2024,3,Italiano,180,"Diritto Processuale Civile",II Semestre,"Andrea Panzarola","Giurisprudenza"
/cattedreonline/corso/180/B/3GSLMBASE/2024,B,2024,3,Italiano,180,"Diritto Processuale Civile",II Semestre,"Filomena Santagada","Giurisprudenza"
/cattedreonline/corso/180/C/3GSLMBASE/2024,C,2024,3,Italiano,180,"Diritto Processuale Civile",II Semestre,"Roberto Poli","Giurisprudenza"
/cattedreonline/corso/180/D/3GSLMBASE/2024,D,2024,3,Italiano,180,"Diritto Processuale Civile",II Semestre,"Ferruccio Auletta","Giurisprudenza"
/cattedreonline/corso/819/A/3GSLMBASE/2024,A,2024,4,Italiano,819,"Diritto Processuale Penale",I Semestre,"Filippo Dinacci","Giurisprudenza"
/cattedreonline/corso/819/B/3GSLMBASE/2024,B,2024,4,Italiano,819,"Diritto Processuale Penale",I Semestre,"Alberto Macchia","Giurisprudenza"
/cattedreonline/corso/819/C/3GSLMBASE/2024,C,2024,4,Italiano,819,"Diritto Processuale Penale",I Semestre,"Maria Lucia Antonietta Di Bitonto","Giurisprudenza"
/cattedreonline/corso/819/D/3GSLMBASE/2024,D,2024,4,Italiano,819,"Diritto Processuale Penale",I Semestre,"Filippo Dinacci","Giurisprudenza"
/cattedreonline/corso/SGA/0/LM19ABASE/2024,0,2024,2,Italiano,SGA,"Diritto Processuale Tributario",Primo Semestre,"Luigi Magistro / Giuseppe Napoli","Amministrazione, finanza e controllo"
/cattedreonline/corso/ET44/0/3GSLMDS/2024,0,2024,5,Italiano,ET44,"Diritto Processuale Tributario",I Semestre,"Livia Salvini","Giurisprudenza"
/cattedreonline/corso/A57/A/1EEL2BASE/2024,A,2024,1,Italiano,A57,"Diritto Pubblico Dell'economia",II Semestre,"Luca Bartolucci / Vito Cozzoli","Economia e management"
/cattedreonline/corso/A57/B/1EEL2BASE/2024,B,2024,1,Italiano,A57,"Diritto Pubblico Dell'economia",II Semestre,"Giancarlo Montedoro","Economia e management"
/cattedreonline/corso/A57/C/1EEL2BASE/2024,C,2024,1,Italiano,A57,"Diritto Pubblico Dell'economia",II Semestre,"Marco Sepe","Economia e management"
/cattedreonline/corso/A57/D/1EEL2BASE/2024,D,2024,1,Italiano,A57,"Diritto Pubblico Dell'economia",II Semestre,"Mirella Pellegrini","Economia e management"
/cattedreonline/corso/A57/E/1EEL2BASE/2024,E,2024,1,Italiano,A57,"Diritto Pubblico Dell'economia",II Semestre,"Valerio Lemma","Economia e management"
/cattedreonline/corso/A57/F/1EEL2BASE/2024,F,2024,1,Italiano,A57,"Diritto Pubblico Dell'economia",II Semestre,"Illa Sabbatelli","Economia e management"
/cattedreonline/corso/M517/0/3GSLMDL/2024,0,2024,4,Italiano,M517,"Diritto Pubblico Dell'innovazione E Della Sostenibilita'",II Semestre,"Fernando Christian Iaione","Giurisprudenza"
/cattedreonline/corso/SIL/0/3GSLMDA/2024,0,2024,5,Italiano,SIL,"Diritto Sanitario",I Semestre,"Guido Carpani / Donatella Morana","Giurisprudenza"
/cattedreonline/corso/A54/0/3GSLMDV/2024,0,2024,5,Italiano,A54,"Diritto Sindacale Comparato",I Semestre,"Mariella Magnani / Antonio Dimitri Zumbo","Giurisprudenza"
/cattedreonline/corso/M267/0/LM19ABASE/2024,0,2024,1,Italiano,M267,"Diritto Societario E Dei Mercati Finanziari",Primo Semestre,"Salvatore Lopreiato / Gian Domenico Mosco","Amministrazione, finanza e controllo"
/cattedreonline/corso/766/A/3GSLMBASE/2024,A,2024,3,Italiano,766,"Diritto Tributario",I Semestre,"Livia Salvini","Giurisprudenza"
/cattedreonline/corso/766/B/3GSLMBASE/2024,B,2024,3,Italiano,766,"Diritto Tributario",I Semestre,"Alessio Persiani","Giurisprudenza"
/cattedreonline/corso/766/C/3GSLMBASE/2024,C,2024,3,Italiano,766,"Diritto Tributario",I Semestre,"Giuseppe Melis","Giurisprudenza"
/cattedreonline/corso/766/D/3GSLMBASE/2024,D,2024,3,Italiano,766,"Diritto Tributario",I Semestre,"Laura Castaldi","Giurisprudenza"
/cattedreonline/corso/M344/0/3GSLMDS/2024,0,2024,4,Italiano,M344,"Diritto Tributario Dell'impresa",II Semestre,"Giuseppe Molinaro / Livia Salvini","Giurisprudenza"
/cattedreonline/corso/M205/0/LM19ABASE/2024,0,2024,1,Italiano,M205,"Diritto Tributario Dell'impresa",Primo Semestre,"Andrea Di Gialluca / Federico Rasi / Alessandro Zavaglia","Amministrazione, finanza e controllo"
/cattedreonline/corso/LABA03/A/L21BABASE/2024,A,2024,2,Inglese,LABA03,"Distinctive Employability Skills Lab",Primo Semestre,"Elena Bruni","Business administration"
/cattedreonline/corso/LABA03/B/L21BABASE/2024,B,2024,2,Inglese,LABA03,"Distinctive Employability Skills Lab",Primo Semestre,"Elena Bruni","Business administration"
/cattedreonline/corso/DOCLINGUE/0/BASETEST3/2024,0,2024,1,Italiano,DOCLINGUE,"Docenti Corsi Di Lingue Non Erogate Giurisprudenza",I Semestre,"Mattia Colonelli De Gasperis / Andrea Grappelli / Janet Rodgers","Precorsi e didattica integrativa giurisprudenza"
/cattedreonline/corso/DOCLINGUE2/0/BASETEST4/2024,0,2024,1,Italiano,DOCLINGUE2,"Docenti Corsi Di Lingue Non Erogate Impresa E Management",I Semestre,"Enda Michael Flannelly","Precorsi e didattica integrativa impresa e management"
/cattedreonline/corso/ACE06/0/L21BABASE/2024,0,2024,2,Inglese,ACE06,"Doing Business In Europe",Primo Semestre,"Damiano Petrolo","Business administration"
/cattedreonline/corso/M329/0/LMEFIRM/2024,0,2024,2,Inglese,M329,"Dynamic Macroeconomics (business Cycle)",Secondo Semestre,"Sara Giorgia Casella","Economia e finanza"
/cattedreonline/corso/M242/0/19FLM1B/2024,0,2024,1,Italiano,M242,"Econometria Per La Finanza",Secondo Semestre,"Federico Carlo Eugenio Carlini","Economia e finanza"
/cattedreonline/corso/SJH/0/19FLMF1/2024,0,2024,1,Inglese,SJH,"Econometric Theory",Secondo Semestre,"Paolo Santucci De Magistris","Economia e finanza"
/cattedreonline/corso/RM263/0/LMEFIRM/2024,0,2024,1,Inglese,RM263,"Econometric Theory",Secondo Semestre,"Franco Peracchi / Tommaso Proietti","Economia e finanza"
/cattedreonline/corso/775/0/3GSLMDN/2024,0,2024,4,Italiano,775,"Economia Aziendale",II Semestre,"Maria Federica Izzo","Giurisprudenza"
/cattedreonline/corso/507/A/1EEL2BASE/2024,A,2024,1,Italiano,507,"Economia Aziendale",I Semestre,"Alessandro Musaio","Economia e management"
/cattedreonline/corso/507/B/1EEL2BASE/2024,B,2024,1,Italiano,507,"Economia Aziendale",I Semestre,"Giovanni Fiori","Economia e management"
/cattedreonline/corso/507/C/1EEL2BASE/2024,C,2024,1,Italiano,507,"Economia Aziendale",I Semestre,"Fabrizio Di Lazzaro","Economia e management"
/cattedreonline/corso/507/D/1EEL2BASE/2024,D,2024,1,Italiano,507,"Economia Aziendale",I Semestre,"Francesca Di Donato","Economia e management"
/cattedreonline/corso/507/E/1EEL2BASE/2024,E,2024,1,Italiano,507,"Economia Aziendale",I Semestre,"Maria Federica Izzo","Economia e management"
/cattedreonline/corso/507/F/1EEL2BASE/2024,F,2024,1,Italiano,507,"Economia Aziendale",I Semestre,"Laura Martiniello","Economia e management"
/cattedreonline/corso/ET41/0/1EEL2BASE/2024,0,2024,3,Italiano,ET41,"Economia Aziendale Dello Sport",II Semestre,"Simona Caricasulo / Massimo Nardinocchi","Economia e management"
/cattedreonline/corso/EM52/0/LM19KBASE/2024,0,2024,2,Italiano,EM52,"Economia Dei Media Digitali",Primo Semestre,"Luca Balestrieri","Marketing"
/cattedreonline/corso/AK7/A/1EEL2BASE/2024,A,2024,3,Italiano,AK7,"Economia Dei Mercati E Degli Intermediari Finanziari",II Semestre,"Francesco Cerri","Economia e management"
/cattedreonline/corso/AK7/B/1EEL2BASE/2024,B,2024,3,Italiano,AK7,"Economia Dei Mercati E Degli Intermediari Finanziari",II Semestre,"Mario Comana","Economia e management"
/cattedreonline/corso/AK7/C/1EEL2BASE/2024,C,2024,3,Italiano,AK7,"Economia Dei Mercati E Degli Intermediari Finanziari",II Semestre,"Alfredo Pallini","Economia e management"
/cattedreonline/corso/AK7/D/1EEL2BASE/2024,D,2024,3,Italiano,AK7,"Economia Dei Mercati E Degli Intermediari Finanziari",II Semestre,"Gianni Nicolini","Economia e management"
/cattedreonline/corso/AK7/E/1EEL2BASE/2024,E,2024,3,Italiano,AK7,"Economia Dei Mercati E Degli Intermediari Finanziari",II Semestre,"Claudio Boido","Economia e management"
/cattedreonline/corso/EFI04/0/19FLM1B/2024,0,2024,1,Italiano,EFI04,"Economia Dei Mercati Finanziari",Secondo Semestre,"Emilio Barone","Economia e finanza"
/cattedreonline/corso/SL5/0/19FLM1B/2024,0,2024,1,Italiano,SL5,"Economia Dell'incertezza E Dell'informazione",Secondo Semestre,"Daniela Teresa Di Cagno","Economia e finanza"
/cattedreonline/corso/SMIS01/A/LMSMIBASE/2024,A,2024,1,Italiano,SMIS01,"Economia Dell'innovazione, Dell'ambiente E Della SocietÀ",Annualità Singola,"Marco Cucculelli / Valentina Meliciani","Strategic management, innovation and sustainability"
/cattedreonline/corso/SMIS01/B/LMSMIBASE/2024,B,2024,1,Italiano,SMIS01,"Economia Dell'innovazione, Dell'ambiente E Della SocietÀ",Annualità Singola,"Alessandro Palma / Fabrizio Pompei","Strategic management, innovation and sustainability"
/cattedreonline/corso/SMDIM00018/0/1EEL2BASE/2024,0,2024,2,Italiano,SMDIM00018,"Economia Digitale",II Semestre,"Paolo Cellini","Economia e management"
/cattedreonline/corso/SMDIM00018/0/L21BBBASE/2024,0,2024,2,Italiano,SMDIM00018,"Economia Digitale",II Semestre,"Paolo Cellini","Economics and business"
/cattedreonline/corso/SLS/0/19FLM1B/2024,0,2024,2,Italiano,SLS,"Economia E Gestione Degli Intermediari Finanziari (corso Progredito)",Primo Semestre,"Domenico Curcio","Economia e finanza"
/cattedreonline/corso/509/A/1EEL2BASE/2024,A,2024,2,Italiano,509,"Economia E Gestione Delle Imprese",II Semestre,"Federica Brunetta","Economia e management"
/cattedreonline/corso/509/B/1EEL2BASE/2024,B,2024,2,Italiano,509,"Economia E Gestione Delle Imprese",II Semestre,"Maria Isabella Leone","Economia e management"
/cattedreonline/corso/509/C/1EEL2BASE/2024,C,2024,2,Italiano,509,"Economia E Gestione Delle Imprese",II Semestre,"Matteo Giuliano Caroli","Economia e management"
/cattedreonline/corso/509/D/1EEL2BASE/2024,D,2024,2,Italiano,509,"Economia E Gestione Delle Imprese",II Semestre,"Alfonsoluca Adinolfi","Economia e management"
/cattedreonline/corso/509/E/1EEL2BASE/2024,E,2024,2,Italiano,509,"Economia E Gestione Delle Imprese",II Semestre,"Luca Pirolo","Economia e management"
/cattedreonline/corso/509/F/1EEL2BASE/2024,F,2024,2,Italiano,509,"Economia E Gestione Delle Imprese",II Semestre,"Luigi Nasta","Economia e management"
/cattedreonline/corso/027/A/1EEL2BASE/2024,A,2024,2,Italiano,027,"Economia Industriale",II Semestre,"Ernesto Cassetta / Umberto Monarca","Economia e management"
/cattedreonline/corso/027/B/1EEL2BASE/2024,B,2024,2,Italiano,027,"Economia Industriale",II Semestre,"Livio Romano / Maria Savona","Economia e management"
/cattedreonline/corso/027/C/1EEL2BASE/2024,C,2024,2,Italiano,027,"Economia Industriale",II Semestre,"Fabrizio Traù","Economia e management"
/cattedreonline/corso/027/D/1EEL2BASE/2024,D,2024,2,Italiano,027,"Economia Industriale",II Semestre,"Cesare Pozzi","Economia e management"
/cattedreonline/corso/027/E/1EEL2BASE/2024,E,2024,2,Italiano,027,"Economia Industriale",II Semestre,"Rinaldo Evangelista","Economia e management"
/cattedreonline/corso/027/F/1EEL2BASE/2024,F,2024,2,Italiano,027,"Economia Industriale",II Semestre,"Valentina Meliciani / Cristina Pensa","Economia e management"
/cattedreonline/corso/A96/0/1EEL2BASE/2024,0,2024,3,Italiano,A96,"Economia Monetaria E Creditizia",II Semestre,"Ugo Zannini","Economia e management"
/cattedreonline/corso/247/A/3GSLMBASE/2024,A,2024,1,Italiano,247,"Economia Politica",II Semestre,"Piergiuseppe Morone","Giurisprudenza"
/cattedreonline/corso/247/B/3GSLMBASE/2024,B,2024,1,Italiano,247,"Economia Politica",II Semestre,"Roberto Dell'anno / Antonio Lopes","Giurisprudenza"
/cattedreonline/corso/247/C/3GSLMBASE/2024,C,2024,1,Italiano,247,"Economia Politica",II Semestre,"Marco Spallone","Giurisprudenza"
/cattedreonline/corso/247/D/3GSLMBASE/2024,D,2024,1,Italiano,247,"Economia Politica",II Semestre,"Cesare Pozzi","Giurisprudenza"
/cattedreonline/corso/247/E/3GSLMBASE/2024,E,2024,1,Italiano,247,"Economia Politica",II Semestre,"Davide Quaglione","Giurisprudenza"
/cattedreonline/corso/SCY/0/LMGAPBASE/2024,0,2024,1,Italiano,SCY,"Economia Pubblica",Secondo Semestre,"Alberto Iozzi","Governo, amministrazione e politica"
/cattedreonline/corso/ET15/0/1EEL2BASE/2024,0,2024,3,Inglese,ET15,"Economic Development And Business In China",II Semestre,"Silvia Menegazzi","Economia e management"
/cattedreonline/corso/ET15/0/L21BABASE/2024,0,2024,3,Inglese,ET15,"Economic Development And Business In China",Secondo Semestre,"Silvia Menegazzi","Business administration"
/cattedreonline/corso/AH5/0/L21BBMA/2024,0,2024,3,Inglese,AH5,"Economic Growth And Development",II Semestre,"Luigi Pascali","Economics and business"
/cattedreonline/corso/AH5/0/1EEL2BASE/2024,0,2024,3,Inglese,AH5,"Economic Growth And Development",II Semestre,"Luigi Pascali","Economia e management"
/cattedreonline/corso/T092/0/L21BBBASE/2024,0,2024,3,Inglese,T092,"Economic History",II Semestre,"Alfredo Gigliobianco","Economics and business"
/cattedreonline/corso/GL01/0/L24GLOBASE/2024,0,2024,1,Inglese,GL01,"Economics For Business",Primo Semestre,"Davide Quaglione","Global law"
/cattedreonline/corso/SMIS07/C/LMSMIBASE/2024,C,2024,1,Inglese,SMIS07,"Economics Of Innovation, Environment And Society",Annualità Singola,"Edoardo Di Porto / Francesca Lotti","Strategic management, innovation and sustainability"
/cattedreonline/corso/SMIS07/D/LMSMIBASE/2024,D,2024,1,Inglese,SMIS07,"Economics Of Innovation, Environment And Society",Annualità Singola,"Alberto Marzucchi / Maria Savona","Strategic management, innovation and sustainability"
/cattedreonline/corso/T093V/A/L22PSBASE/2024,A,2024,1,Italiano,T093V,"Elementi Di Analisi Matematica",I Semestre,"Lorenzo Di Biagio","Scienze politiche"
/cattedreonline/corso/T093V/B/L22PSBASE/2024,B,2024,1,Italiano,T093V,"Elementi Di Analisi Matematica",I Semestre,"Lorenzo Di Biagio","Scienze politiche"
/cattedreonline/corso/T094/A/L22PPEBASE/2024,A,2024,1,Inglese,T094,"Elements Of Mathematical Analysis",I Semestre,"Antonio Cigliola","Politics: philosophy and economics"
/cattedreonline/corso/T094/B/L22PPEBASE/2024,B,2024,1,Inglese,T094,"Elements Of Mathematical Analysis",I Semestre,"Antonio Cigliola","Politics: philosophy and economics"
/cattedreonline/corso/EM38/0/19MLMBASE/2024,0,2024,2,Inglese,EM38,"Emerging Technologies: Ai, Machine Learning, Blockchain, Iot, 5g, Quantum & Edge Computing",Primo Semestre,"Alessandro Chessa / Tania Di Mascio","Management"
/cattedreonline/corso/EM38/0/LM19KBASE/2024,0,2024,2,Inglese,EM38,"Emerging Technologies: Ai, Machine Learning, Blockchain, Iot, 5g, Quantum & Edge Computing",Primo Semestre,"Alessandro Chessa / Tania Di Mascio","Marketing"
/cattedreonline/corso/M206/0/LMEFIAE/2024,0,2024,2,Inglese,M206,"Empirical Finance",Primo Semestre,"Paolo Santucci De Magistris","Economia e finanza"
/cattedreonline/corso/M206/0/LM19WBASE/2024,0,2024,2,Inglese,M206,"Empirical Finance",Primo Semestre,"Paolo Santucci De Magistris","Corporate finance"
/cattedreonline/corso/M462/0/LM19GMBASE/2024,0,2024,2,Inglese,M462,"Energy And Climate Change Policy",Primo Semestre,"Michele Governatori / Angelo Taraborrelli","Global management and politics"
/cattedreonline/corso/M462/0/LMGAPBASE/2024,0,2024,2,Inglese,M462,"Energy And Climate Change Policy",Primo Semestre,"Michele Governatori / Angelo Taraborrelli","Governo, amministrazione e politica"
/cattedreonline/corso/M462/0/LM20IRBASE/2024,0,2024,2,Inglese,M462,"Energy And Climate Change Policy",Primo Semestre,"Michele Governatori / Angelo Taraborrelli","International relations"
/cattedreonline/corso/T034/0/1EEL2BASE/2024,0,2024,3,Inglese,T034,"Energy Economics",II Semestre,"Carlo Andrea Bollino","Economia e management"
/cattedreonline/corso/M419/0/LMGAPBASE/2024,0,2024,1,Inglese,M419,"English For Academic And Professional Communication Skills",Primo Semestre,"Franco Amodeo / Ian Andrew Nuttall","Governo, amministrazione e politica"
/cattedreonline/corso/ET16/0/1EEL2BASE/2024,0,2024,3,Italiano,ET16,"Entrepreneurship",II Semestre,"Fabrizio Sammarco","Economia e management"
/cattedreonline/corso/SMIS02/A/LMSMIBASE/2024,A,2024,1,Italiano,SMIS02,"Entrepreneurship & Innovation",Primo Semestre,"Paola Belingheri","Strategic management, innovation and sustainability"
/cattedreonline/corso/SMIS02/B/LMSMIBASE/2024,B,2024,1,Italiano,SMIS02,"Entrepreneurship & Innovation",Primo Semestre,"Giuseppe, 'jose' D'alessandro","Strategic management, innovation and sustainability"
/cattedreonline/corso/SMIS08/C/LMSMIBASE/2024,C,2024,1,Inglese,SMIS08,"Entrepreneurship & Innovation",Primo Semestre,"Bisan Abdulkader / Christian Lechner","Strategic management, innovation and sustainability"
/cattedreonline/corso/SMIS08/D/LMSMIBASE/2024,D,2024,1,Inglese,SMIS08,"Entrepreneurship & Innovation",Primo Semestre,"Bisan Abdulkader","Strategic management, innovation and sustainability"
/cattedreonline/corso/M186/0/LM19WBASE/2024,0,2024,2,Inglese,M186,"Entrepreneurship And Venture Capital",Primo Semestre,"Giuseppe, 'jose' D'alessandro / Christian Lechner","Corporate finance"
/cattedreonline/corso/M186/0/LM19KBASE/2024,0,2024,2,Inglese,M186,"Entrepreneurship And Venture Capital",Primo Semestre,"Giuseppe, 'jose' D'alessandro / Christian Lechner","Marketing"
/cattedreonline/corso/M186/0/19MLMMS/2024,0,2024,2,Inglese,M186,"Entrepreneurship And Venture Capital",Primo Semestre,"Giuseppe, 'jose' D'alessandro / Christian Lechner","Management"
/cattedreonline/corso/T001/0/L21BBMA/2024,0,2024,3,Inglese,T001,"Entrepreneurship, Innovation And Technology",II Semestre,"Bisan Abdulkader / Giuseppe, 'jose' D'alessandro","Economics and business"
/cattedreonline/corso/M428/0/3GSLMEL/2024,0,2024,5,Inglese,M428,"Environmental And Energy Law: International And Eu Perspectives",II Semestre,"Manfredi Marciante / Jorge Enrique Vinuales","Giurisprudenza"
/cattedreonline/corso/SLX/0/LMEFIAE/2024,0,2024,2,Inglese,SLX,"Equity Markets And Alternative Investments",Primo Semestre,"Marco Morelli / Paolo Vitale","Economia e finanza"
/cattedreonline/corso/SLX/0/LM19WBASE/2024,0,2024,2,Inglese,SLX,"Equity Markets And Alternative Investments",Primo Semestre,"Marco Morelli / Paolo Vitale","Corporate finance"
/cattedreonline/corso/STCFADEF/0/L21BBBASE/2024,0,2024,2,Inglese,STCFADEF,"Ethical Perspectives And Standards In Finance",II Semestre,"Edoardo Maria Venosi","Economics and business"
/cattedreonline/corso/SMDEFCFA/0/LM19WBASE/2024,0,2024,1,Inglese,SMDEFCFA,"Ethical Standards And Practices In Finance",Secondo Semestre,"Edoardo Maria Venosi","Corporate finance"
/cattedreonline/corso/SMDEFCFA/0/19FLMF1/2024,0,2024,1,Inglese,SMDEFCFA,"Ethical Standards And Practices In Finance",Secondo Semestre,"Edoardo Maria Venosi","Economia e finanza"
/cattedreonline/corso/DSM12/0/LMDSMBASE/2024,0,2024,2,Inglese,DSM12,"Ethics For Artificial Intelligence",Primo Semestre,"Massimo Chiriatti","Data science and management"
/cattedreonline/corso/M400/0/LMGAPBASE/2024,0,2024,1,Italiano,M400,"Etica Pubblica",Secondo Semestre,"Bernardo Giorgio Mattarella / Gianfranco Pellegrino","Governo, amministrazione e politica"
/cattedreonline/corso/M393/0/3GSLMEL/2024,0,2024,5,Inglese,M393,"Eu Competition Law",I Semestre,"Gian Luca Zampa","Giurisprudenza"
/cattedreonline/corso/M345/0/LMPAGEBASE/2024,0,2024,1,Inglese,M345,"Eu Institutions And Decision Making",Primo Semestre,"Thomas Christiansen","Policies and governance in europe"
/cattedreonline/corso/BA010/A/L21BABASE/2024,A,2024,2,Inglese,BA010,"Eu Law",Primo Semestre,"Manfredi Marciante / Pierfrancesco Rossi","Business administration"
/cattedreonline/corso/BA010/B/L21BABASE/2024,B,2024,2,Inglese,BA010,"Eu Law",Primo Semestre,"Manfredi Marciante / Pierfrancesco Rossi","Business administration"
/cattedreonline/corso/M370/0/LMPAGEBASE/2024,0,2024,1,Inglese,M370,"Eu Law And Regulation",Secondo Semestre,"Emanuela Pistoia / Marta Simoncini","Policies and governance in europe"
/cattedreonline/corso/M471/0/3GSLMEL/2024,0,2024,5,Inglese,M471,"Eu Law Before Courts: Rights And Procedures",I Semestre,"Daniele Gallo","Giurisprudenza"
/cattedreonline/corso/M362/0/LM20IRM/2024,0,2024,2,Inglese,M362,"Eu Neighborhood - Policies And Migration",Primo Semestre,"Maria Giulia Amadio Viceré","International relations"
/cattedreonline/corso/LABOIR2/0/LM20IRBASE/2024,0,2024,1,Inglese,LABOIR2,"Eu Politics And Policy: Theory And Practice",Secondo Semestre,"Carl Udo Zolleis","International relations"
/cattedreonline/corso/STDEF01/0/L21BBBASE/2024,0,2024,2,Inglese,STDEF01,"Eu Projects Management And Design",II Semestre,"Francesca Berti","Economics and business"
/cattedreonline/corso/LABSMIS01/A/LMSMIBASE/2024,A,2024,1,Inglese,LABSMIS01,"Eu R&i Language Lab",Primo Semestre,"Fabio Ugolini","Strategic management, innovation and sustainability"
