course_link,canale,date_year,year,language,course_id,course_name,semester,professors
/cattedreonline/corso/M341/0/3GSLMDA/2024,0,2024,4,Italiano,M341,"Diritto Processuale Amministrativo",II Semestre,"Salvatore Alberto Romano"
/cattedreonline/corso/180/A/3GSLMBASE/2024,A,2024,3,Italiano,180,"Diritto Processuale Civile",II Semestre,"Andrea Panzarola"
/cattedreonline/corso/180/B/3GSLMBASE/2024,B,2024,3,Italiano,180,"Diritto Processuale Civile",II Semestre,"Filomena Santagada"
/cattedreonline/corso/180/C/3GSLMBASE/2024,C,2024,3,Italiano,180,"Diritto Processuale Civile",II Semestre,"Roberto Poli"
/cattedreonline/corso/180/D/3GSLMBASE/2024,D,2024,3,Italiano,180,"Diritto Processuale Civile",II Semestre,"Ferruccio Auletta"
/cattedreonline/corso/819/A/3GSLMBASE/2024,A,2024,4,Italiano,819,"Diritto Processuale Penale",I Semestre,"Filippo Dinacci"
/cattedreonline/corso/819/B/3GSLMBASE/2024,B,2024,4,Italiano,819,"Diritto Processuale Penale",I Semestre,"Alberto Macchia"
/cattedreonline/corso/819/C/3GSLMBASE/2024,C,2024,4,Italiano,819,"Diritto Processuale Penale",I Semestre,"Maria Lucia Antonietta Di Bitonto"
/cattedreonline/corso/819/D/3GSLMBASE/2024,D,2024,4,Italiano,819,"Diritto Processuale Penale",I Semestre,"Filippo Dinacci"
/cattedreonline/corso/SGA/0/LM19ABASE/2024,0,2024,2,Italiano,SGA,"Diritto Processuale Tributario",Primo Semestre,"Luigi Magistro / Giuseppe Napoli"
/cattedreonline/corso/ET44/0/3GSLMDS/2024,0,2024,5,Italiano,ET44,"Diritto Processuale Tributario",I Semestre,"Livia Salvini"
/cattedreonline/corso/A57/A/1EEL2BASE/2024,A,2024,1,Italiano,A57,"Diritto Pubblico Dell'economia",II Semestre,"Luca Bartolucci / Vito Cozzoli"
/cattedreonline/corso/A57/B/1EEL2BASE/2024,B,2024,1,Italiano,A57,"Diritto Pubblico Dell'economia",II Semestre,"Giancarlo Montedoro"
/cattedreonline/corso/A57/C/1EEL2BASE/2024,C,2024,1,Italiano,A57,"Diritto Pubblico Dell'economia",II Semestre,"Marco Sepe"
/cattedreonline/corso/A57/D/1EEL2BASE/2024,D,2024,1,Italiano,A57,"Diritto Pubblico Dell'economia",II Semestre,"Mirella Pellegrini"
/cattedreonline/corso/A57/E/1EEL2BASE/2024,E,2024,1,Italiano,A57,"Diritto Pubblico Dell'economia",II Semestre,"Valerio Lemma"
/cattedreonline/corso/A57/F/1EEL2BASE/2024,F,2024,1,Italiano,A57,"Diritto Pubblico Dell'economia",II Semestre,"Illa Sabbatelli"
/cattedreonline/corso/M517/0/3GSLMDL/2024,0,2024,4,Italiano,M517,"Diritto Pubblico Dell'innovazione E Della Sostenibilita'",II Semestre,"Fernando Christian Iaione"
/cattedreonline/corso/SIL/0/3GSLMDA/2024,0,2024,5,Italiano,SIL,"Diritto Sanitario",I Semestre,"Guido Carpani / Donatella Morana"
/cattedreonline/corso/A54/0/3GSLMDV/2024,0,2024,5,Italiano,A54,"Diritto Sindacale Comparato",I Semestre,"Mariella Magnani / Antonio Dimitri Zumbo"
/cattedreonline/corso/M267/0/LM19ABASE/2024,0,2024,1,Italiano,M267,"Diritto Societario E Dei Mercati Finanziari",Primo Semestre,"Salvatore Lopreiato / Gian Domenico Mosco"
/cattedreonline/corso/766/A/3GSLMBASE/2024,A,2024,3,Italiano,766,"Diritto Tributario",I Semestre,"Livia Salvini"
/cattedreonline/corso/766/B/3GSLMBASE/2024,B,2024,3,Italiano,766,"Diritto Tributario",I Semestre,"Alessio Persiani"
/cattedreonline/corso/766/C/3GSLMBASE/2024,C,2024,3,Italiano,766,"Diritto Tributario",I Semestre,"Giuseppe Melis"
/cattedreonline/corso/766/D/3GSLMBASE/2024,D,2024,3,Italiano,766,"Diritto Tributario",I Semestre,"Laura Castaldi"
/cattedreonline/corso/M205/0/LM19ABASE/2024,0,2024,1,Italiano,M205,"Diritto Tributario Dell'impresa",Primo Semestre,"Andrea Di Gialluca / Federico Rasi / Alessandro Zavaglia"
/cattedreonline/corso/M344/0/3GSLMDS/2024,0,2024,4,Italiano,M344,"Diritto Tributario Dell'impresa",II Semestre,"Giuseppe Molinaro / Livia Salvini"
/cattedreonline/corso/LABA03/A/L21BABASE/2024,A,2024,2,Inglese,LABA03,"Distinctive Employability Skills Lab",Primo Semestre,"Elena Bruni"
/cattedreonline/corso/LABA03/B/L21BABASE/2024,B,2024,2,Inglese,LABA03,"Distinctive Employability Skills Lab",Primo Semestre,"Elena Bruni"
/cattedreonline/corso/DOCLINGUE/0/BASETEST3/2024,0,2024,1,Italiano,DOCLINGUE,"Docenti Corsi Di Lingue Non Erogate Giurisprudenza",I Semestre,"Mattia Colonelli De Gasperis / Andrea Grappelli / Janet Rodgers"
/cattedreonline/corso/DOCLINGUE2/0/BASETEST4/2024,0,2024,1,Italiano,DOCLINGUE2,"Docenti Corsi Di Lingue Non Erogate Impresa E Management",I Semestre,"Enda Michael Flannelly"
/cattedreonline/corso/ACE06/0/L21BABASE/2024,0,2024,2,Inglese,ACE06,"Doing Business In Europe",Primo Semestre,"Damiano Petrolo"
/cattedreonline/corso/M329/0/LMEFIRM/2024,0,2024,2,Inglese,M329,"Dynamic Macroeconomics (business Cycle)",Secondo Semestre,"Sara Giorgia Casella"
/cattedreonline/corso/M242/0/19FLM1B/2024,0,2024,1,Italiano,M242,"Econometria Per La Finanza",Secondo Semestre,"Federico Carlo Eugenio Carlini"
/cattedreonline/corso/SJH/0/LMEFIAE/2024,0,2024,1,Inglese,SJH,"Econometric Theory",Secondo Semestre,"Paolo Santucci De Magistris"
/cattedreonline/corso/RM263/0/LMEFIRM/2024,0,2024,1,Inglese,RM263,"Econometric Theory",Secondo Semestre,"Franco Peracchi / Tommaso Proietti"
/cattedreonline/corso/775/0/3GSLMDN/2024,0,2024,4,Italiano,775,"Economia Aziendale",II Semestre,"Maria Federica Izzo"
/cattedreonline/corso/507/A/1EEL2BASE/2024,A,2024,1,Italiano,507,"Economia Aziendale",I Semestre,"Alessandro Musaio"
/cattedreonline/corso/507/B/1EEL2BASE/2024,B,2024,1,Italiano,507,"Economia Aziendale",I Semestre,"Giovanni Fiori"
/cattedreonline/corso/507/C/1EEL2BASE/2024,C,2024,1,Italiano,507,"Economia Aziendale",I Semestre,"Fabrizio Di Lazzaro"
/cattedreonline/corso/507/D/1EEL2BASE/2024,D,2024,1,Italiano,507,"Economia Aziendale",I Semestre,"Francesca Di Donato"
/cattedreonline/corso/507/E/1EEL2BASE/2024,E,2024,1,Italiano,507,"Economia Aziendale",I Semestre,"Maria Federica Izzo"
/cattedreonline/corso/507/F/1EEL2BASE/2024,F,2024,1,Italiano,507,"Economia Aziendale",I Semestre,"Laura Martiniello"
/cattedreonline/corso/ET41/0/1EEL2BASE/2024,0,2024,3,Italiano,ET41,"Economia Aziendale Dello Sport",II Semestre,"Simona Caricasulo / Massimo Nardinocchi"
/cattedreonline/corso/EM52/0/LM19KBASE/2024,0,2024,2,Italiano,EM52,"Economia Dei Media Digitali",Primo Semestre,"Luca Balestrieri"
/cattedreonline/corso/AK7/A/1EEL2BASE/2024,A,2024,3,Italiano,AK7,"Economia Dei Mercati E Degli Intermediari Finanziari",II Semestre,"Francesco Cerri"
/cattedreonline/corso/AK7/B/1EEL2BASE/2024,B,2024,3,Italiano,AK7,"Economia Dei Mercati E Degli Intermediari Finanziari",II Semestre,"Mario Comana"
/cattedreonline/corso/AK7/C/1EEL2BASE/2024,C,2024,3,Italiano,AK7,"Economia Dei Mercati E Degli Intermediari Finanziari",II Semestre,"Alfredo Pallini"
/cattedreonline/corso/AK7/D/1EEL2BASE/2024,D,2024,3,Italiano,AK7,"Economia Dei Mercati E Degli Intermediari Finanziari",II Semestre,"Gianni Nicolini"
/cattedreonline/corso/AK7/E/1EEL2BASE/2024,E,2024,3,Italiano,AK7,"Economia Dei Mercati E Degli Intermediari Finanziari",II Semestre,"Claudio Boido"
/cattedreonline/corso/EFI04/0/19FLM1B/2024,0,2024,1,Italiano,EFI04,"Economia Dei Mercati Finanziari",Secondo Semestre,"Emilio Barone"
/cattedreonline/corso/SL5/0/19FLM1B/2024,0,2024,1,Italiano,SL5,"Economia Dell'incertezza E Dell'informazione",Secondo Semestre,"Daniela Teresa Di Cagno"
/cattedreonline/corso/SMIS01/A/LMSMIBASE/2024,A,2024,1,Italiano,SMIS01,"Economia Dell'innovazione, Dell'ambiente E Della SocietÀ",Annualità Singola,"Marco Cucculelli / Valentina Meliciani"
/cattedreonline/corso/SMIS01/B/LMSMIBASE/2024,B,2024,1,Italiano,SMIS01,"Economia Dell'innovazione, Dell'ambiente E Della SocietÀ",Annualità Singola,"Alessandro Palma / Fabrizio Pompei"
/cattedreonline/corso/SMDIM00018/0/1EEL2BASE/2024,0,2024,2,Italiano,SMDIM00018,"Economia Digitale",II Semestre,"Paolo Cellini"
/cattedreonline/corso/SMDIM00018/0/L21BBBASE/2024,0,2024,2,Italiano,SMDIM00018,"Economia Digitale",II Semestre,"Paolo Cellini"
/cattedreonline/corso/SLS/0/19FLM1B/2024,0,2024,2,Italiano,SLS,"Economia E Gestione Degli Intermediari Finanziari (corso Progredito)",Primo Semestre,"Domenico Curcio"
/cattedreonline/corso/509/A/1EEL2BASE/2024,A,2024,2,Italiano,509,"Economia E Gestione Delle Imprese",II Semestre,"Federica Brunetta"
/cattedreonline/corso/509/B/1EEL2BASE/2024,B,2024,2,Italiano,509,"Economia E Gestione Delle Imprese",II Semestre,"Maria Isabella Leone"
/cattedreonline/corso/509/C/1EEL2BASE/2024,C,2024,2,Italiano,509,"Economia E Gestione Delle Imprese",II Semestre,"Matteo Giuliano Caroli"
/cattedreonline/corso/509/D/1EEL2BASE/2024,D,2024,2,Italiano,509,"Economia E Gestione Delle Imprese",II Semestre,"Alfonsoluca Adinolfi"
/cattedreonline/corso/509/E/1EEL2BASE/2024,E,2024,2,Italiano,509,"Economia E Gestione Delle Imprese",II Semestre,"Luca Pirolo"
/cattedreonline/corso/509/F/1EEL2BASE/2024,F,2024,2,Italiano,509,"Economia E Gestione Delle Imprese",II Semestre,"Luigi Nasta"
/cattedreonline/corso/027/A/1EEL2BASE/2024,A,2024,2,Italiano,027,"Economia Industriale",II Semestre,"Ernesto Cassetta / Umberto Monarca"
/cattedreonline/corso/027/B/1EEL2BASE/2024,B,2024,2,Italiano,027,"Economia Industriale",II Semestre,"Livio Romano / Maria Savona"
/cattedreonline/corso/027/C/1EEL2BASE/2024,C,2024,2,Italiano,027,"Economia Industriale",II Semestre,"Fabrizio Traù"
/cattedreonline/corso/027/D/1EEL2BASE/2024,D,2024,2,Italiano,027,"Economia Industriale",II Semestre,"Cesare Pozzi"
/cattedreonline/corso/027/E/1EEL2BASE/2024,E,2024,2,Italiano,027,"Economia Industriale",II Semestre,"Rinaldo Evangelista"
/cattedreonline/corso/027/F/1EEL2BASE/2024,F,2024,2,Italiano,027,"Economia Industriale",II Semestre,"Valentina Meliciani / Cristina Pensa"
/cattedreonline/corso/A96/0/1EEL2BASE/2024,0,2024,3,Italiano,A96,"Economia Monetaria E Creditizia",II Semestre,"Ugo Zannini"
/cattedreonline/corso/247/A/3GSLMBASE/2024,A,2024,1,Italiano,247,"Economia Politica",II Semestre,"Piergiuseppe Morone"
/cattedreonline/corso/247/B/3GSLMBASE/2024,B,2024,1,Italiano,247,"Economia Politica",II Semestre,"Roberto Dell'anno / Antonio Lopes"
/cattedreonline/corso/247/C/3GSLMBASE/2024,C,2024,1,Italiano,247,"Economia Politica",II Semestre,"Marco Spallone"
/cattedreonline/corso/247/D/3GSLMBASE/2024,D,2024,1,Italiano,247,"Economia Politica",II Semestre,"Cesare Pozzi"
/cattedreonline/corso/247/E/3GSLMBASE/2024,E,2024,1,Italiano,247,"Economia Politica",II Semestre,"Davide Quaglione"
/cattedreonline/corso/SCY/0/LMGAPBASE/2024,0,2024,1,Italiano,SCY,"Economia Pubblica",Secondo Semestre,"Alberto Iozzi"
/cattedreonline/corso/ET15/0/1EEL2BASE/2024,0,2024,3,Inglese,ET15,"Economic Development And Business In China",II Semestre,"Silvia Menegazzi"
/cattedreonline/corso/ET15/0/L21BABASE/2024,0,2024,3,Inglese,ET15,"Economic Development And Business In China",Secondo Semestre,"Silvia Menegazzi"
/cattedreonline/corso/AH5/0/L21BBMA/2024,0,2024,3,Inglese,AH5,"Economic Growth And Development",II Semestre,"Luigi Pascali"
/cattedreonline/corso/AH5/0/1EEL2BASE/2024,0,2024,3,Inglese,AH5,"Economic Growth And Development",II Semestre,"Luigi Pascali"
/cattedreonline/corso/T092/0/L21BBBASE/2024,0,2024,3,Inglese,T092,"Economic History",II Semestre,"Alfredo Gigliobianco"
/cattedreonline/corso/GL01/0/L24GLOBASE/2024,0,2024,1,Inglese,GL01,"Economics For Business",Primo Semestre,"Davide Quaglione"
/cattedreonline/corso/SMIS07/C/LMSMIBASE/2024,C,2024,1,Inglese,SMIS07,"Economics Of Innovation, Environment And Society",Annualità Singola,"Edoardo Di Porto / Francesca Lotti"
/cattedreonline/corso/SMIS07/D/LMSMIBASE/2024,D,2024,1,Inglese,SMIS07,"Economics Of Innovation, Environment And Society",Annualità Singola,"Alberto Marzucchi / Maria Savona"
/cattedreonline/corso/T093V/A/L22PSBASE/2024,A,2024,1,Italiano,T093V,"Elementi Di Analisi Matematica",I Semestre,"Lorenzo Di Biagio"
/cattedreonline/corso/T093V/B/L22PSBASE/2024,B,2024,1,Italiano,T093V,"Elementi Di Analisi Matematica",I Semestre,"Lorenzo Di Biagio"
/cattedreonline/corso/T094/A/L22PPEBASE/2024,A,2024,1,Inglese,T094,"Elements Of Mathematical Analysis",I Semestre,"Antonio Cigliola"
/cattedreonline/corso/T094/B/L22PPEBASE/2024,B,2024,1,Inglese,T094,"Elements Of Mathematical Analysis",I Semestre,"Antonio Cigliola"
/cattedreonline/corso/EM38/0/LM19KBASE/2024,0,2024,2,Inglese,EM38,"Emerging Technologies: Ai, Machine Learning, Blockchain, Iot, 5g, Quantum & Edge Computing",Primo Semestre,"Alessandro Chessa / Tania Di Mascio"
/cattedreonline/corso/EM38/0/19MLMBASE/2024,0,2024,2,Inglese,EM38,"Emerging Technologies: Ai, Machine Learning, Blockchain, Iot, 5g, Quantum & Edge Computing",Primo Semestre,"Alessandro Chessa / Tania Di Mascio"
/cattedreonline/corso/M206/0/LMEFIAE/2024,0,2024,2,Inglese,M206,"Empirical Finance",Primo Semestre,"Paolo Santucci De Magistris"
/cattedreonline/corso/M206/0/LM19WBASE/2024,0,2024,2,Inglese,M206,"Empirical Finance",Primo Semestre,"Paolo Santucci De Magistris"
/cattedreonline/corso/M462/0/LM19GMBASE/2024,0,2024,2,Inglese,M462,"Energy And Climate Change Policy",Primo Semestre,"Michele Governatori / Angelo Taraborrelli"
/cattedreonline/corso/M462/0/LMGAPBASE/2024,0,2024,2,Inglese,M462,"Energy And Climate Change Policy",Primo Semestre,"Michele Governatori / Angelo Taraborrelli"
/cattedreonline/corso/M462/0/LM20IRBASE/2024,0,2024,2,Inglese,M462,"Energy And Climate Change Policy",Primo Semestre,"Michele Governatori / Angelo Taraborrelli"
/cattedreonline/corso/T034/0/1EEL2BASE/2024,0,2024,3,Inglese,T034,"Energy Economics",II Semestre,"Carlo Andrea Bollino"
/cattedreonline/corso/M419/0/LMGAPBASE/2024,0,2024,1,Inglese,M419,"English For Academic And Professional Communication Skills",Primo Semestre,"Franco Amodeo / Ian Andrew Nuttall"
/cattedreonline/corso/ET16/0/1EEL2BASE/2024,0,2024,3,Italiano,ET16,"Entrepreneurship",II Semestre,"Fabrizio Sammarco"
/cattedreonline/corso/SMIS02/A/LMSMIBASE/2024,A,2024,1,Italiano,SMIS02,"Entrepreneurship & Innovation",Primo Semestre,"Paola Belingheri"
/cattedreonline/corso/SMIS02/B/LMSMIBASE/2024,B,2024,1,Italiano,SMIS02,"Entrepreneurship & Innovation",Primo Semestre,"Giuseppe, 'jose' D'alessandro"
/cattedreonline/corso/SMIS08/C/LMSMIBASE/2024,C,2024,1,Inglese,SMIS08,"Entrepreneurship & Innovation",Primo Semestre,"Bisan Abdulkader / Christian Lechner"
/cattedreonline/corso/SMIS08/D/LMSMIBASE/2024,D,2024,1,Inglese,SMIS08,"Entrepreneurship & Innovation",Primo Semestre,"Bisan Abdulkader"
/cattedreonline/corso/M186/0/19MLMMS/2024,0,2024,2,Inglese,M186,"Entrepreneurship And Venture Capital",Primo Semestre,"Giuseppe, 'jose' D'alessandro / Christian Lechner"
/cattedreonline/corso/M186/0/LM19WBASE/2024,0,2024,2,Inglese,M186,"Entrepreneurship And Venture Capital",Primo Semestre,"Giuseppe, 'jose' D'alessandro / Christian Lechner"
/cattedreonline/corso/M186/0/LM19KBASE/2024,0,2024,2,Inglese,M186,"Entrepreneurship And Venture Capital",Primo Semestre,"Giuseppe, 'jose' D'alessandro / Christian Lechner"
/cattedreonline/corso/T001/0/L21BBMA/2024,0,2024,3,Inglese,T001,"Entrepreneurship, Innovation And Technology",II Semestre,"Bisan Abdulkader / Giuseppe, 'jose' D'alessandro"
/cattedreonline/corso/M428/0/3GSLMDZ/2024,0,2024,5,Inglese,M428,"Environmental And Energy Law: International And Eu Perspectives",II Semestre,"Manfredi Marciante / Jorge Enrique Vinuales"
/cattedreonline/corso/SLX/0/LM19WBASE/2024,0,2024,2,Inglese,SLX,"Equity Markets And Alternative Investments",Primo Semestre,"Marco Morelli / Paolo Vitale"
/cattedreonline/corso/SLX/0/LMEFIAE/2024,0,2024,2,Inglese,SLX,"Equity Markets And Alternative Investments",Primo Semestre,"Marco Morelli / Paolo Vitale"
/cattedreonline/corso/STCFADEF/0/L21BBBASE/2024,0,2024,2,Inglese,STCFADEF,"Ethical Perspectives And Standards In Finance",II Semestre,"Edoardo Maria Venosi"
/cattedreonline/corso/SMDEFCFA/0/19FLMF1/2024,0,2024,1,Inglese,SMDEFCFA,"Ethical Standards And Practices In Finance",Secondo Semestre,"Edoardo Maria Venosi"
/cattedreonline/corso/SMDEFCFA/0/LM19WBASE/2024,0,2024,1,Inglese,SMDEFCFA,"Ethical Standards And Practices In Finance",Secondo Semestre,"Edoardo Maria Venosi"
/cattedreonline/corso/DSM12/0/LMDSMBASE/2024,0,2024,2,Inglese,DSM12,"Ethics For Artificial Intelligence",Primo Semestre,"Massimo Chiriatti"
/cattedreonline/corso/M400/0/LMGAPBASE/2024,0,2024,1,Italiano,M400,"Etica Pubblica",Secondo Semestre,"Bernardo Giorgio Mattarella / Gianfranco Pellegrino"
/cattedreonline/corso/M393/0/3GSLMEL/2024,0,2024,5,Inglese,M393,"Eu Competition Law",I Semestre,"Gian Luca Zampa"
/cattedreonline/corso/M345/0/LMPAGEBASE/2024,0,2024,1,Inglese,M345,"Eu Institutions And Decision Making",Primo Semestre,"Thomas Christiansen"
/cattedreonline/corso/BA010/A/L21BABASE/2024,A,2024,2,Inglese,BA010,"Eu Law",Primo Semestre,"Manfredi Marciante / Pierfrancesco Rossi"
/cattedreonline/corso/BA010/B/L21BABASE/2024,B,2024,2,Inglese,BA010,"Eu Law",Primo Semestre,"Manfredi Marciante / Pierfrancesco Rossi"
/cattedreonline/corso/M370/0/LMPAGEBASE/2024,0,2024,1,Inglese,M370,"Eu Law And Regulation",Secondo Semestre,"Emanuela Pistoia / Marta Simoncini"
/cattedreonline/corso/M471/0/3GSLMEL/2024,0,2024,5,Inglese,M471,"Eu Law Before Courts: Rights And Procedures",I Semestre,"Daniele Gallo"
/cattedreonline/corso/M362/0/LM20IRM/2024,0,2024,2,Inglese,M362,"Eu Neighborhood - Policies And Migration",Primo Semestre,"Maria Giulia Amadio Viceré"
/cattedreonline/corso/LABOIR2/0/LM20IRBASE/2024,0,2024,1,Inglese,LABOIR2,"Eu Politics And Policy: Theory And Practice",Secondo Semestre,"Carl Udo Zolleis"
/cattedreonline/corso/STDEF01/0/L21BBBASE/2024,0,2024,2,Inglese,STDEF01,"Eu Projects Management And Design",II Semestre,"Francesca Berti"
/cattedreonline/corso/LABSMIS01/A/LMSMIBASE/2024,A,2024,1,Inglese,LABSMIS01,"Eu R&i Language Lab",Primo Semestre,"Fabio Ugolini"
/cattedreonline/corso/LABSMIS01/B/LMSMIBASE/2024,B,2024,1,Inglese,LABSMIS01,"Eu R&i Language Lab",Primo Semestre,"Seyedehfahimeh Mousavi"
/cattedreonline/corso/LABSMIS01/C/LMSMIBASE/2024,C,2024,1,Inglese,LABSMIS01,"Eu R&i Language Lab",Primo Semestre,"Mario Manna"
/cattedreonline/corso/LABSMIS01/D/LMSMIBASE/2024,D,2024,1,Inglese,LABSMIS01,"Eu R&i Language Lab",Primo Semestre,"Adriano Contardi"
/cattedreonline/corso/M394/0/3GSLMEL/2024,0,2024,4,Inglese,M394,"Eu Substantive Law: Internal Market And Beyond",II Semestre,"Lorenzo Cecchetti / Daniele Gallo"
/cattedreonline/corso/M029/0/3GSLMDA/2024,0,2024,5,Inglese,M029,"European Administrative Law",I Semestre,"Aristide Police / Marta Simoncini"
/cattedreonline/corso/AD5/0/3GSLMDN/2024,0,2024,4,Inglese,AD5,"European Business Law",II Semestre,"Nicola De Luca"
/cattedreonline/corso/M027/0/3GSLMDP/2024,0,2024,4,Inglese,M027,"European Criminal Law",II Semestre,"Maurizio Bellacosa / Emanuele Birritteri"
/cattedreonline/corso/EM77/0/LM20IRBASE/2024,0,2024,2,Inglese,EM77,"European Islam: Socio-political Issues",Primo Semestre,"Mohammed Hashas"
/cattedreonline/corso/M545/0/LM20IRBASE/2024,0,2024,2,Inglese,M545,"European Political Economy In Times Of Crises",Primo Semestre,"Marco Simoni"
/cattedreonline/corso/AD4/0/3GSLMDC/2024,0,2024,5,Inglese,AD4,"European Private Law",I Semestre,"Pierluigi Congedo / Francesco Ricci"
/cattedreonline/corso/T007/A/L22PPEBASE/2024,A,2024,2,Inglese,T007,"European Union Law",II Semestre,"Francesco Cherubini"
/cattedreonline/corso/T007/B/L22PPEBASE/2024,B,2024,2,Inglese,T007,"European Union Law",II Semestre,"Claudia Candelmo / Robert Schuetze"
/cattedreonline/corso/EM78/0/LM20IRBASE/2024,0,2024,2,Inglese,EM78,"Exogeography: Astropolitics And Space Economy",Primo Semestre,"Alfonso Giordano"
/cattedreonline/corso/M051/0/19FLMF1/2024,0,2024,2,Inglese,M051,"Experimental And Behavioural Economics",Primo Semestre,"Daniela Teresa Di Cagno"
/cattedreonline/corso/SDS/0/19MLMMS/2024,0,2024,2,Inglese,SDS,"Fashion Management",Primo Semestre,"Carlo Fei"
/cattedreonline/corso/M416/0/1EEL2BASE/2024,0,2024,3,Italiano,M416,"Filosofia Generale",II Semestre,"Sebastiano Maffettone"
/cattedreonline/corso/M416/0/L22PSBASE/2024,0,2024,3,Italiano,M416,"Filosofia Generale",II Semestre,"Sebastiano Maffettone"
/cattedreonline/corso/M416/0/L21BBBASE/2024,0,2024,3,Italiano,M416,"Filosofia Generale",II Semestre,"Sebastiano Maffettone"
/cattedreonline/corso/M416/0/L22PPEBASE/2024,0,2024,3,Italiano,M416,"Filosofia Generale",II Semestre,"Sebastiano Maffettone"
/cattedreonline/corso/033/A/L22PSBASE/2024,A,2024,1,Italiano,033,"Filosofia Politica",I Semestre,"Gianfranco Pellegrino"
/cattedreonline/corso/033/B/L22PSBASE/2024,B,2024,1,Italiano,033,"Filosofia Politica",I Semestre,"Valentina Gentile"
/cattedreonline/corso/EM58/0/LM19ABASE/2024,0,2024,2,Italiano,EM58,"Financial And Esg Reporting",Primo Semestre,"Simone Scettri"
/cattedreonline/corso/EFI02/0/19FLMF1/2024,0,2024,1,Inglese,EFI02,"Financial Economics",Primo Semestre,"Nicola Borri"
/cattedreonline/corso/ET05/0/1EEL2BASE/2024,0,2024,3,Inglese,ET05,"Financial Market Analysis",II Semestre,"Giovanni Rillo"
/cattedreonline/corso/BA019/0/L21BABASE/2024,0,2024,3,Inglese,BA019,"Financial Markets",Secondo Semestre,"Dominik Damast"
/cattedreonline/corso/T079/0/L21BBFI/2024,0,2024,3,Inglese,T079,"Financial Markets And Institutions",I Semestre,"Mirta Musolino"
/cattedreonline/corso/T028/0/L21BBMA/2024,0,2024,3,Inglese,T028,"Financial Markets And Institutions",I Semestre,"Audrey De Dominicis / Stefano Di Colli"
/cattedreonline/corso/EFI03/0/19FLMF1/2024,0,2024,1,Inglese,EFI03,"Financial Markets Regulation",Secondo Semestre,"Alessandra Balbo / Carmine Di Noia"
/cattedreonline/corso/GMP04/0/LM19GMBASE/2024,0,2024,1,Inglese,GMP04,"Financial Reporting And Performance Measurement",Primo Semestre,"Jonathan Berkovitch"
/cattedreonline/corso/M291/A/19MLMBASE/2024,A,2024,1,Inglese,M291,"Financial Reporting And Performance Measurement",Primo Semestre,"Lucia Pierini"
/cattedreonline/corso/M291/B/19MLMBASE/2024,B,2024,1,Inglese,M291,"Financial Reporting And Performance Measurement",Primo Semestre,"Francesco Paolone"
/cattedreonline/corso/BA09/A/L21BABASE/2024,A,2024,2,Inglese,BA09,"Financial Statement Analysis",Primo Semestre,"Jonathan Berkovitch"
/cattedreonline/corso/M245/A/LM19WBASE/2024,A,2024,1,Inglese,M245,"Financial Statement Analysis",Primo Semestre,"Saverio Bozzolan"
/cattedreonline/corso/BA09/B/L21BABASE/2024,B,2024,2,Inglese,BA09,"Financial Statement Analysis",Primo Semestre,"Jonathan Berkovitch"
/cattedreonline/corso/M245/B/LM19WBASE/2024,B,2024,1,Inglese,M245,"Financial Statement Analysis",Primo Semestre,"Barbara Sveva Magnanelli"
/cattedreonline/corso/409/A/1EEL2BASE/2024,A,2024,3,Italiano,409,"Finanza Aziendale",I Semestre,"Paolo Agnese"
/cattedreonline/corso/409/B/1EEL2BASE/2024,B,2024,3,Italiano,409,"Finanza Aziendale",I Semestre,"Gianluca Mattarocci"
/cattedreonline/corso/409/C/1EEL2BASE/2024,C,2024,3,Italiano,409,"Finanza Aziendale",I Semestre,"Stefano Bozzi"
/cattedreonline/corso/409/D/1EEL2BASE/2024,D,2024,3,Italiano,409,"Finanza Aziendale",I Semestre,"Roberto Mazzei"
/cattedreonline/corso/409/E/1EEL2BASE/2024,E,2024,3,Italiano,409,"Finanza Aziendale",I Semestre,"Roberto Barontini / Matteo Rossi"
/cattedreonline/corso/M492/0/19FLM1B/2024,0,2024,1,Italiano,M492,"Finanza Aziendale Avanzato",Primo Semestre,"Arturo Capasso"
/cattedreonline/corso/SMIS13/0/LMSMIBMIT/2024,0,2024,1,Italiano,SMIS13,"Finanza Dell'innovazione",Secondo Semestre,"Rosella Santella"
/cattedreonline/corso/EFI13/0/19FLM1B/2024,0,2024,2,Italiano,EFI13,"Finanza Sostenibile",Primo Semestre,"Claudio Boido / Marco Morelli"
/cattedreonline/corso/SMIS17/0/LMSMIECT/2024,0,2024,1,Inglese,SMIS17,"Fintech And Finance For Emerging & Clean Tech",Secondo Semestre,"Michela Altieri / Michele Favilla"
/cattedreonline/corso/EFI12/0/19FLM1B/2024,0,2024,2,Italiano,EFI12,"Fintech E Cryptovalute",Primo Semestre,"Nicola Borri / Antonio Simeone"
/cattedreonline/corso/EFI11/0/LM19WBASE/2024,0,2024,2,Inglese,EFI11,"Fixed Incomes Securities",Primo Semestre,"Alberto Cybo Ottone"
/cattedreonline/corso/EFI11/0/LMEFIAE/2024,0,2024,2,Inglese,EFI11,"Fixed Incomes Securities",Primo Semestre,"Alberto Cybo Ottone"
/cattedreonline/corso/MRK13/A/LM19KBASE/2024,A,2024,1,Italiano,MRK13,"Fondamenti Di Economia Comportamentale",Primo Semestre,"Nicola Campigotto / Matilde Giaccherini"
